id,lat,lon,date,borough,severity,casualties_num
345988,51.461446,-0.29820599999999997,2019-01-05 11:35:00+00:00,Richmond upon Thames,Slight,1
345991,51.428715,-0.323935,2019-01-05 15:02:00+00:00,Richmond upon Thames,Slight,1
345993,51.490922,-0.22894499999999998,2019-01-05 16:00:00+00:00,Hammersmith and Fulham,Slight,1
345997,51.432204,-0.178088,2019-01-05 17:37:00+00:00,Wandsworth,Serious,1
346005,51.532286,-0.08300199999999999,2019-01-05 19:25:00+00:00,Hackney,Serious,1
346017,51.577884,0.070127,2019-01-04 17:22:00+00:00,Redbridge,Slight,1
348370,51.511367,-0.011044,2019-02-13 17:39:00+00:00,Tower Hamlets,Slight,1
348373,51.579447,-0.072848,2019-02-12 16:00:00+00:00,Haringey,Slight,1
348377,51.499993,-0.211549,2019-02-13 19:20:00+00:00,Kensington and Chelsea,Slight,1
348392,51.537282,-0.155078,2019-02-13 21:10:00+00:00,Camden,Serious,1
348399,51.459196,-0.211144,2019-02-14 14:24:00+00:00,Wandsworth,Slight,1
348400,51.473487,-0.38795399999999997,2019-02-07 17:30:00+00:00,Hounslow,Serious,1
348401,51.433457,-0.25693499999999997,2019-02-13 06:20:00+00:00,Kingston,Slight,1
348405,51.508769,-0.009485,2019-02-14 08:03:00+00:00,Tower Hamlets,Slight,1
348411,51.595142,-0.108915,2019-02-02 17:00:00+00:00,Haringey,Serious,1
348413,51.408466,-0.307133,2019-02-14 07:23:00+00:00,Kingston,Slight,1
348414,51.516226,-0.181886,2019-01-25 07:12:00+00:00,City of Westminster,Slight,1
348420,51.583447,0.009826999999999999,2019-02-14 20:00:00+00:00,Waltham Forest,Slight,1
350745,51.464809,-0.214782,2019-03-21 06:45:00+00:00,Wandsworth,Slight,1
350749,51.528048,-0.055542999999999995,2019-03-20 18:25:00+00:00,Tower Hamlets,Slight,1
350759,51.550244,-0.118003,2019-03-21 19:21:00+00:00,Islington,Serious,1
350766,51.50495,-0.095778,2019-03-21 19:55:00+00:00,Southwark,Slight,1
350775,51.486268,-0.072401,2019-01-08 07:34:00+00:00,Southwark,Slight,1
350784,51.46168,-0.287703,2019-03-19 19:05:00+00:00,Richmond upon Thames,Slight,1
350793,51.445878,-0.146863,2019-03-22 12:30:00+00:00,Wandsworth,Slight,1
350794,51.472987,-0.055062,2019-03-22 07:34:00+00:00,Southwark,Slight,1
353129,51.515721,-0.175377,2019-04-25 19:30:00+00:00,City of Westminster,Serious,1
353147,51.519032,-0.075357,2019-04-28 20:30:00+00:00,Tower Hamlets,Slight,1
353156,51.496521,-0.18520599999999998,2019-04-28 20:52:00+00:00,Kensington and Chelsea,Slight,1
353164,51.475006,-0.182532,2019-04-29 09:24:00+00:00,Hammersmith and Fulham,Serious,2
353170,51.50016,-0.126104,2019-04-29 09:20:00+00:00,City of Westminster,Serious,1
346041,51.447151,-0.409159,2019-01-06 11:45:00+00:00,Hounslow,Slight,1
346042,51.540612,-0.301773,2019-01-07 07:57:00+00:00,Brent,Slight,1
346060,51.463896,-0.132471,2019-01-07 07:37:00+00:00,Lambeth,Slight,1
346063,51.548759,-0.191075,2019-01-07 08:10:00+00:00,Camden,Slight,1
346064,51.379761,-0.17127599999999998,2019-01-07 08:30:00+00:00,Sutton,Slight,1
346072,51.557072,-0.134484,2019-01-07 11:41:00+00:00,Islington,Slight,1
346075,51.576602,-0.144596,2019-01-07 09:12:00+00:00,Haringey,Slight,1
346086,51.539286,-0.09373899999999999,2019-01-07 17:45:00+00:00,Islington,Slight,1
348425,51.420584,-0.187223,2019-02-14 13:40:00+00:00,Merton,Slight,1
348426,51.519846,-0.056035999999999996,2019-02-14 10:20:00+00:00,Tower Hamlets,Slight,1
348430,51.468412,-0.364982,2019-02-15 05:00:00+00:00,Hounslow,Slight,1
348431,51.356536,0.08172,2019-02-15 05:00:00+00:00,Bromley,Slight,1
348443,51.571894,0.08342000000000001,2019-02-14 16:45:00+00:00,Redbridge,Serious,1
348446,51.499873,-0.126145,2019-02-14 10:40:00+00:00,City of Westminster,Slight,2
348453,51.397299,-0.11582,2019-02-14 15:50:00+00:00,Croydon,Slight,1
348470,51.54537,-0.06984699999999999,2019-02-15 10:00:00+00:00,Hackney,Serious,1
348475,51.493852,-0.215146,2019-02-14 08:45:00+00:00,Hammersmith and Fulham,Slight,1
355413,51.539806,-0.195396,2019-06-01 09:40:00+00:00,Camden,Slight,1
355417,51.527774,-0.145803,2019-06-01 13:40:00+00:00,Camden,Serious,1
355419,51.405518,-0.152449,2019-06-01 15:35:00+00:00,Merton,Slight,1
355422,51.519543,0.003668,2019-06-01 14:42:00+00:00,Newham,Slight,1
355423,51.49882,-0.059206999999999996,2019-06-01 14:09:00+00:00,Southwark,Slight,1
355433,51.459306,-0.218337,2019-06-01 18:55:00+00:00,Wandsworth,Slight,1
355437,51.473904,-0.090044,2019-06-01 15:15:00+00:00,Southwark,Slight,1
355439,51.522726,-0.171321,2019-06-01 20:45:00+00:00,City of Westminster,Slight,1
355451,51.498616,-0.106098,2019-06-02 03:00:00+00:00,Southwark,Slight,1
355459,51.557722,0.276899,2019-06-02 08:45:00+00:00,Havering,Slight,1
350799,51.510971,-0.143776,2019-03-22 13:20:00+00:00,City of Westminster,Slight,1
350805,51.526784,-0.473966,2019-03-18 08:17:00+00:00,Hillingdon,Serious,2
350809,51.493734,0.009422,2019-03-22 15:23:00+00:00,Greenwich,Serious,1
350810,51.530916,-0.134689,2019-03-22 14:50:00+00:00,Camden,Slight,1
350811,51.537686,-0.167678,2019-03-22 08:45:00+00:00,Camden,Slight,1
350821,51.475218,-0.395511,2019-03-22 19:02:00+00:00,Hounslow,Slight,1
350822,51.540907,-0.13752499999999998,2019-03-22 20:17:00+00:00,Camden,Slight,1
350825,51.51148,-0.176166,2019-03-22 19:07:00+00:00,City of Westminster,Slight,1
350836,51.514735,-0.060203,2019-03-23 00:17:00+00:00,Tower Hamlets,Slight,1
350844,51.521037,-0.155936,2019-03-23 01:30:00+00:00,City of Westminster,Slight,1
350849,51.37375,-0.096485,2019-03-22 07:00:00+00:00,Croydon,Slight,1
357793,51.575699,-0.0216,2019-07-03 17:00:00+00:00,Waltham Forest,Slight,1
357795,51.444732,-0.212616,2019-07-03 18:05:00+00:00,Wandsworth,Slight,1
357797,51.581056,-0.08486099999999999,2019-07-03 19:00:00+00:00,Haringey,Slight,1
357805,51.488916,-0.078109,2019-07-03 19:08:00+00:00,Southwark,Slight,1
357806,51.501635,-0.174571,2019-07-03 20:05:00+00:00,City of Westminster,Slight,2
357807,51.504956,-0.095604,2019-07-03 19:04:00+00:00,Southwark,Serious,1
357813,51.495999,-0.20852199999999999,2019-07-03 18:30:00+00:00,Hammersmith and Fulham,Slight,1
357821,51.577367,-0.11304399999999999,2019-07-03 19:40:00+00:00,Haringey,Slight,1
357827,51.468044,-0.144511,2019-07-03 18:46:00+00:00,Lambeth,Slight,1
357828,51.585078,-0.029060000000000002,2019-07-04 09:10:00+00:00,Waltham Forest,Slight,1
357831,51.501297,-0.050760000000000007,2019-07-02 07:35:00+00:00,Southwark,Slight,1
357832,51.507083,-0.10420499999999999,2019-07-04 08:37:00+00:00,Southwark,Slight,1
357833,51.543032,-0.13715000000000002,2019-07-04 10:52:00+00:00,Camden,Serious,1
357837,51.391034,0.090775,2019-07-03 19:30:00+00:00,Bromley,Slight,1
357842,51.549878,-0.09805599999999999,2019-07-04 18:46:00+00:00,Islington,Slight,1
360162,51.550606,-0.131085,2019-07-25 02:49:00+00:00,Camden,Slight,1
360173,51.493084,-0.18393099999999998,2019-08-06 18:00:00+00:00,Kensington and Chelsea,Slight,1
360175,51.513741,-0.12007000000000001,2019-08-06 11:18:00+00:00,City of Westminster,Serious,1
360180,51.464524,-0.014737,2019-08-06 07:50:00+00:00,Lewisham,Slight,1
360190,51.528401,-0.07142899999999999,2019-08-06 15:02:00+00:00,Tower Hamlets,Slight,1
360193,51.524584,-0.085459,2019-08-06 17:20:00+00:00,Islington,Slight,1
360194,51.467448,-0.22033799999999998,2019-08-06 16:40:00+00:00,Wandsworth,Slight,1
360208,51.480575,-0.185018,2019-08-06 18:40:00+00:00,Kensington and Chelsea,Serious,1
360209,51.414458,-0.129323,2019-08-05 18:10:00+00:00,Lambeth,Slight,1
360210,51.466724,-0.178499,2019-08-06 18:44:00+00:00,Wandsworth,Serious,2
360211,51.503267,0.021946,2019-08-06 19:00:00+00:00,Newham,Slight,1
353172,51.430083,-0.16603099999999998,2019-04-29 08:00:00+00:00,Wandsworth,Slight,1
353177,51.53556,-0.132625,2019-04-23 17:40:00+00:00,Camden,Slight,1
353178,51.502393,-0.077383,2019-04-29 10:08:00+00:00,Southwark,Slight,1
353182,51.502841,0.03978,2019-04-29 12:40:00+00:00,Newham,Slight,1
353194,51.518053,-0.16750099999999998,2019-04-29 17:40:00+00:00,City of Westminster,Serious,1
353197,51.540999,-0.13763699999999998,2019-04-29 06:25:00+00:00,Camden,Slight,1
353206,51.484403,-0.125987,2019-04-29 17:20:00+00:00,Lambeth,Slight,1
353208,51.549787,-0.11078199999999999,2019-04-29 18:55:00+00:00,Islington,Slight,1
353209,51.389112,-0.07903099999999999,2019-04-29 15:30:00+00:00,Croydon,Slight,1
353218,51.464839,-0.016911,2019-04-29 18:54:00+00:00,Lewisham,Slight,1
353221,51.472281,-0.09304899999999999,2019-04-29 21:45:00+00:00,Southwark,Slight,1
346093,51.473693,-0.18370699999999998,2019-01-08 08:40:00+00:00,Hammersmith and Fulham,Slight,1
346101,51.556454,-0.245356,2019-01-08 08:23:00+00:00,Brent,Slight,1
346103,51.501976,-0.22850199999999998,2019-01-08 09:10:00+00:00,Hammersmith and Fulham,Slight,1
346107,51.468392,-0.229242,2019-01-08 13:21:00+00:00,Wandsworth,Serious,1
346108,51.572711,-0.126052,2019-01-08 14:35:00+00:00,Islington,Slight,1
346127,51.594569,-0.169216,2019-01-08 08:55:00+00:00,Barnet,Slight,1
346129,51.570635,0.11154599999999999,2019-01-08 14:30:00+00:00,Redbridge,Slight,1
346130,51.530622,-0.176584,2019-01-08 13:40:00+00:00,City of Westminster,Serious,1
346133,51.37748,0.017504,2019-01-07 16:14:00+00:00,Bromley,Slight,1
346140,51.477892,-0.102478,2019-01-08 20:20:00+00:00,Lambeth,Slight,1
346149,51.535723,0.127089,2019-01-09 08:57:00+00:00,Barking and Dagenham,Slight,1
348478,51.463234,-0.215837,2019-02-14 19:50:00+00:00,Wandsworth,Slight,1
348486,51.49633,-0.325273,2019-02-15 16:00:00+00:00,Ealing,Slight,1
348488,51.522337,-0.105489,2019-02-15 08:55:00+00:00,Islington,Slight,1
348489,51.463628,-0.015481,2019-02-15 08:35:00+00:00,Lewisham,Slight,1
348492,51.510883,-0.143895,2019-02-15 20:58:00+00:00,City of Westminster,Slight,1
348494,51.526178,-0.083993,2019-02-15 08:09:00+00:00,Hackney,Serious,1
348498,51.418146,-0.294436,2019-02-14 08:45:00+00:00,Kingston,Slight,1
348503,51.486821,-0.179009,2019-02-15 11:50:00+00:00,Kensington and Chelsea,Slight,1
348510,51.525375,-0.087646,2019-02-14 14:17:00+00:00,Islington,Slight,1
348515,51.461622,-0.268487,2019-02-15 09:45:00+00:00,Richmond upon Thames,Slight,1
348519,51.592528,-0.106338,2019-02-04 15:05:00+00:00,Haringey,Slight,1
348520,51.504876,-0.095651,2019-02-15 19:00:00+00:00,Southwark,Serious,1
348523,51.397644,-0.043539,2019-02-15 01:30:00+00:00,Bromley,Slight,1
348525,51.531701,-0.044833,2019-02-15 11:25:00+00:00,Tower Hamlets,Slight,1
348527,51.509901,-0.34502299999999997,2019-02-06 20:25:00+00:00,Ealing,Slight,1
355468,51.402449,-0.10333099999999999,2019-06-02 12:40:00+00:00,Croydon,Slight,1
355473,51.536586,-0.32378199999999996,2019-06-02 13:00:00+00:00,Ealing,Slight,1
355478,51.571798,0.184102,2019-06-02 13:30:00+00:00,Havering,Serious,1
355480,51.464393,-0.101282,2019-06-01 21:45:00+00:00,Lambeth,Slight,1
355481,51.522583,0.02247,2019-06-02 16:55:00+00:00,Newham,Slight,1
355484,51.482909,-0.10739699999999999,2019-06-02 18:20:00+00:00,Lambeth,Slight,1
355485,51.435112,0.039552,2019-06-02 17:09:00+00:00,Bromley,Serious,1
355487,51.471161,-0.32845599999999997,2019-05-28 13:00:00+00:00,Hounslow,Slight,1
355488,51.51825,-0.076514,2019-06-02 20:05:00+00:00,Tower Hamlets,Slight,1
355496,51.501677,-0.174397,2019-06-02 15:15:00+00:00,City of Westminster,Slight,1
355507,51.484072,-0.066257,2019-06-03 06:31:00+00:00,Southwark,Slight,1
355508,51.586108,-0.071571,2019-06-01 17:07:00+00:00,Haringey,Serious,1
355509,51.565033,-0.010924,2019-06-03 06:05:00+00:00,Waltham Forest,Slight,1
355513,51.533116,-0.256044,2019-06-03 08:30:00+00:00,Ealing,Slight,1
355521,51.490093,-0.022355999999999997,2019-06-03 08:32:00+00:00,Tower Hamlets,Serious,1
355523,51.504708,-0.11416000000000001,2019-05-20 21:31:00+00:00,Lambeth,Serious,1
362530,51.454199,-0.11995499999999999,2019-09-11 07:53:00+00:00,Lambeth,Slight,1
362535,51.525067,-0.034738,2019-09-11 11:37:00+00:00,Tower Hamlets,Serious,1
362541,51.483052,-0.215741,2019-09-11 12:50:00+00:00,Hammersmith and Fulham,Slight,1
362566,51.405828,-0.152753,2019-09-11 08:05:00+00:00,Merton,Slight,1
362573,51.56106,-0.12403499999999999,2019-09-10 10:12:00+00:00,Islington,Slight,1
362577,51.463383,-0.229868,2019-09-11 17:43:00+00:00,Wandsworth,Slight,1
362579,51.605556,-0.25649,2019-09-11 19:31:00+00:00,Barnet,Slight,1
362580,51.572994,-0.09729299999999999,2019-09-11 18:05:00+00:00,Hackney,Slight,1
350859,51.542548,-0.194177,2019-03-23 12:30:00+00:00,Camden,Slight,1
350862,51.543843,0.012999,2019-03-23 07:25:00+00:00,Newham,Slight,1
350867,51.448267,-0.14837799999999998,2019-03-23 11:50:00+00:00,Wandsworth,Slight,1
350873,51.54981,-0.059345999999999996,2019-03-23 17:15:00+00:00,Hackney,Slight,1
350874,51.388742,-0.10713099999999999,2019-03-23 13:35:00+00:00,Croydon,Slight,1
350876,51.528553,-0.138736,2019-03-23 19:00:00+00:00,Camden,Slight,1
350878,51.593636,-0.07935099999999999,2019-03-23 18:36:00+00:00,Haringey,Slight,1
350890,51.518168,-0.16741,2019-03-23 16:00:00+00:00,City of Westminster,Slight,1
350908,51.56878,0.08148899999999999,2019-03-24 10:00:00+00:00,Redbridge,Slight,1
348540,51.480753,-0.094251,2019-02-15 19:24:00+00:00,Southwark,Serious,2
348544,51.514967,-0.15651299999999999,2019-02-15 00:52:00+00:00,City of Westminster,Slight,1
348545,51.503772,-0.104645,2019-02-15 20:30:00+00:00,Southwark,Slight,1
348564,51.589313,0.233479,2019-02-16 16:00:00+00:00,Havering,Slight,1
348566,51.506156,-0.20942000000000002,2019-02-14 21:40:00+00:00,Kensington and Chelsea,Slight,1
348569,51.516299,-0.136079,2019-02-17 03:08:00+00:00,City of Westminster,Slight,1
348578,51.454847,0.01897,2019-02-16 12:10:00+00:00,Greenwich,Slight,1
348582,51.50548,-0.22647899999999999,2019-02-16 16:40:00+00:00,Hammersmith and Fulham,Slight,1
348585,51.50758,-0.04846,2019-02-16 15:00:00+00:00,Tower Hamlets,Slight,1
348587,51.522979,-0.053005,2019-02-17 11:40:00+00:00,Tower Hamlets,Slight,1
357843,51.501899,-0.228765,2019-07-04 12:15:00+00:00,Hammersmith and Fulham,Serious,1
357847,51.541496,0.0030169999999999997,2019-06-23 17:30:00+00:00,Newham,Serious,1
357851,51.535991,-0.157639,2019-07-04 13:55:00+00:00,City of Westminster,Slight,1
357852,51.466071,-0.238143,2019-07-03 18:30:00+00:00,Richmond upon Thames,Slight,1
357854,51.522014,-0.136408,2019-07-04 08:39:00+00:00,Camden,Serious,2
357855,51.434198,0.11990899999999999,2019-07-04 07:30:00+00:00,Bexley,Slight,1
357862,51.495654,-0.10089000000000001,2019-07-03 17:50:00+00:00,Southwark,Slight,1
357863,51.507796,-0.47290000000000004,2019-07-03 07:03:00+00:00,Hillingdon,Slight,1
357869,51.526356,-0.352586,2019-07-04 17:55:00+00:00,Ealing,Slight,1
357871,51.46821,-0.14424499999999998,2019-07-04 15:09:00+00:00,Lambeth,Fatal,1
357873,51.503865,-0.09654299999999999,2019-07-04 08:50:00+00:00,Southwark,Slight,1
357874,51.444723,-0.21263,2019-07-04 15:15:00+00:00,Wandsworth,Slight,1
357876,51.406272,-0.34047099999999997,2019-07-04 12:30:00+00:00,Richmond upon Thames,Slight,1
357884,51.520456,-0.159058,2019-07-04 19:58:00+00:00,City of Westminster,Serious,1
357885,51.577463,-0.14671099999999998,2019-07-04 18:20:00+00:00,Haringey,Serious,1
357889,51.604166,0.09414,2019-07-04 18:15:00+00:00,Redbridge,Slight,1
357891,51.49965,-0.23582499999999998,2019-07-04 20:05:00+00:00,Hammersmith and Fulham,Slight,1
353228,51.436784,-0.25747000000000003,2019-04-24 16:45:00+00:00,Richmond upon Thames,Slight,1
353239,51.58256,-0.099925,2019-04-30 09:48:00+00:00,Haringey,Slight,1
353241,51.506595,-0.231825,2019-04-30 10:12:00+00:00,Hammersmith and Fulham,Slight,1
353245,51.440859,-0.088559,2019-04-30 08:20:00+00:00,Southwark,Slight,1
353247,51.446177,-0.149815,2019-04-29 18:40:00+00:00,Wandsworth,Slight,1
353252,51.675765,-0.12504099999999999,2019-04-30 13:20:00+00:00,Enfield,Slight,1
353254,51.652325,-0.079632,2019-04-29 08:03:00+00:00,Enfield,Serious,1
353256,51.373665,-0.225097,2019-04-29 18:33:00+00:00,Sutton,Slight,1
353262,51.502547,-0.138787,2019-04-30 15:45:00+00:00,City of Westminster,Slight,1
353264,51.520295,-0.074525,2019-04-12 10:25:00+00:00,Tower Hamlets,Serious,1
353267,51.491832,-0.058078,2019-04-30 18:20:00+00:00,Southwark,Slight,1
353268,51.559111,-0.21823299999999998,2019-04-30 16:45:00+00:00,Brent,Slight,1
360217,51.535287,-0.005732999999999999,2019-08-06 12:52:00+00:00,Newham,Slight,1
360221,51.452874,-0.19352899999999998,2019-08-06 18:23:00+00:00,Wandsworth,Slight,1
360223,51.52887,-0.154855,2019-08-06 07:40:00+00:00,City of Westminster,Serious,3
360224,51.475272,0.027735,2019-08-05 18:20:00+00:00,Greenwich,Slight,1
360226,51.604245,-0.111872,2019-08-06 18:55:00+00:00,Haringey,Serious,1
360233,51.539752,0.081995,2019-08-07 07:18:00+00:00,Barking and Dagenham,Slight,1
360234,51.492282,-0.121011,2019-08-06 20:30:00+00:00,Lambeth,Serious,1
360238,51.416539,-0.125629,2019-07-25 18:28:00+00:00,Lambeth,Slight,1
360244,51.553743,0.005156,2019-08-07 10:15:00+00:00,Waltham Forest,Slight,1
360246,51.442296,-0.045933999999999996,2019-07-30 17:58:00+00:00,Lewisham,Serious,1
360249,51.433159,-0.18107099999999998,2019-06-07 17:30:00+00:00,Wandsworth,Slight,1
360250,51.558082,-0.09217399999999999,2019-08-07 09:15:00+00:00,Islington,Slight,1
360255,51.472801,-0.136571,2019-08-07 08:50:00+00:00,Lambeth,Slight,1
360256,51.458622,-0.001908,2019-08-07 12:15:00+00:00,Lewisham,Slight,1
360260,51.577831,-0.08287499999999999,2019-08-07 08:00:00+00:00,Haringey,Slight,2
360262,51.484811,-0.110473,2019-08-07 09:10:00+00:00,Lambeth,Slight,1
360266,51.539183,-0.451951,2019-08-07 15:05:00+00:00,Hillingdon,Slight,1
360271,51.482601,-0.186363,2019-08-07 09:20:00+00:00,Kensington and Chelsea,Slight,1
360272,51.430906,-0.12934199999999998,2019-08-07 17:00:00+00:00,Lambeth,Slight,1
346151,51.54067,-0.095859,2019-01-09 07:15:00+00:00,Islington,Slight,1
346158,51.474181,-0.075056,2019-01-09 10:02:00+00:00,Southwark,Slight,1
346159,51.497629,-0.134867,2019-01-07 20:05:00+00:00,City of Westminster,Slight,1
346162,51.47468,-0.041152,2019-01-09 06:45:00+00:00,Lewisham,Serious,1
346164,51.540043,-0.150553,2019-01-09 08:37:00+00:00,Camden,Slight,1
346166,51.528601,-0.16350199999999998,2019-01-09 14:00:00+00:00,City of Westminster,Slight,1
346168,51.501646,-0.11222599999999999,2019-01-08 17:50:00+00:00,Lambeth,Slight,1
346172,51.560451,-0.11463899999999999,2019-01-02 18:00:00+00:00,Islington,Serious,1
346176,51.516173,-0.069395,2019-01-09 19:31:00+00:00,Tower Hamlets,Slight,2
346189,51.50397,0.11863599999999999,2019-01-09 14:30:00+00:00,Greenwich,Slight,1
346194,51.465665,-0.018934,2019-01-09 17:45:00+00:00,Lewisham,Slight,1
346199,51.518281,-0.33158899999999997,2019-01-09 20:00:00+00:00,Ealing,Slight,1
348592,51.549954,-0.062614,2019-02-16 17:58:00+00:00,Hackney,Slight,1
348598,51.518409,-0.063203,2019-02-16 19:30:00+00:00,Tower Hamlets,Slight,1
348599,51.560877,-0.073879,2019-02-16 20:20:00+00:00,Hackney,Slight,1
348607,51.532543,-0.057095999999999994,2019-02-16 23:35:00+00:00,Tower Hamlets,Slight,1
348609,51.58366,-0.071992,2019-02-17 01:10:00+00:00,Haringey,Serious,1
348625,51.663534,-0.10420299999999999,2019-02-17 12:30:00+00:00,Enfield,Slight,1
348636,51.502779,-0.158575,2019-02-17 14:45:00+00:00,City of Westminster,Slight,2
348638,51.462898,-0.115106,2019-02-18 04:00:00+00:00,Lambeth,Serious,2
348641,51.604884,-0.016519,2019-02-18 10:30:00+00:00,Waltham Forest,Slight,1
348642,51.535484,-0.166008,2019-02-18 08:06:00+00:00,City of Westminster,Serious,1
357899,51.535815,-0.100921,2019-07-04 22:55:00+00:00,Islington,Slight,2
357907,51.477572,-0.058740999999999995,2019-07-05 08:20:00+00:00,Southwark,Slight,1
357908,51.490758,-0.111221,2019-07-05 08:43:00+00:00,Lambeth,Slight,1
357912,51.60244,0.006607999999999999,2019-07-05 08:38:00+00:00,Waltham Forest,Slight,1
357917,51.549397,-0.059911,2019-07-01 17:45:00+00:00,Hackney,Serious,1
357919,51.529947,-0.08346,2019-07-05 09:10:00+00:00,Hackney,Serious,2
357928,51.448376,-0.102335,2019-07-02 19:45:00+00:00,Lambeth,Slight,1
357929,51.442031,-0.057558,2019-07-01 17:20:00+00:00,Lewisham,Slight,1
357937,51.522415,-0.055320999999999995,2019-06-14 09:45:00+00:00,Tower Hamlets,Serious,1
357951,51.538154,-0.141978,2019-07-05 20:15:00+00:00,Camden,Slight,2
357952,51.497022,-0.051072,2019-07-05 20:15:00+00:00,Southwark,Slight,1
357954,51.462236,-0.221764,2019-07-05 19:57:00+00:00,Wandsworth,Slight,1
355525,51.562024,-0.125265,2019-05-30 19:40:00+00:00,Islington,Serious,1
355533,51.519841,-0.105722,2019-04-15 13:00:00+00:00,Camden,Serious,1
355536,51.481463,-0.26813899999999996,2019-06-03 08:00:00+00:00,Hounslow,Serious,1
355539,51.527358,-0.024994,2019-06-03 16:30:00+00:00,Tower Hamlets,Slight,2
355542,51.545926,0.022595999999999998,2019-06-02 21:05:00+00:00,Newham,Slight,1
355546,51.596537,-0.262567,2019-06-03 18:18:00+00:00,Barnet,Slight,1
355549,51.486399,-0.119222,2019-06-03 18:00:00+00:00,Lambeth,Slight,1
355556,51.49183,-0.102461,2019-06-03 18:50:00+00:00,Southwark,Serious,1
355576,51.388604,-0.26551,2019-06-04 07:55:00+00:00,Kingston,Slight,1
355577,51.497753,-0.10004,2019-06-03 19:00:00+00:00,Southwark,Slight,1
362596,51.535717,-0.029578,2019-09-12 19:20:00+00:00,Tower Hamlets,Slight,1
362599,51.514218,-0.161501,2019-09-12 06:40:00+00:00,City of Westminster,Slight,1
362600,51.505849,-0.130958,2019-09-12 06:00:00+00:00,City of Westminster,Slight,1
362603,51.414664,0.08088000000000001,2019-08-28 07:18:00+00:00,Bromley,Slight,1
362604,51.595363,-0.068941,2019-09-12 07:50:00+00:00,Haringey,Slight,1
362606,51.480051,-0.094208,2019-09-12 09:14:00+00:00,Southwark,Slight,1
362607,51.597794,-0.121222,2019-09-12 06:40:00+00:00,Haringey,Slight,1
362608,51.412155,0.112533,2019-09-12 07:55:00+00:00,Bexley,Slight,1
362609,51.492328,-0.093221,2019-09-12 08:05:00+00:00,Southwark,Slight,1
362621,51.517668,0.078855,2019-08-24 03:05:00+00:00,Newham,Serious,1
362623,51.435397,-0.311418,2019-09-12 13:00:00+00:00,Richmond upon Thames,Slight,1
362626,51.55755,-0.130613,2019-09-11 18:40:00+00:00,Islington,Slight,1
362631,51.476245,-0.324886,2019-09-12 16:00:00+00:00,Hounslow,Slight,1
350912,51.484304,0.001878,2019-03-22 16:18:00+00:00,Greenwich,Slight,1
350913,51.512482,-0.384993,2019-03-23 03:15:00+00:00,Ealing,Slight,1
350914,51.652798,-0.151056,2019-03-24 12:40:00+00:00,Enfield,Slight,1
350919,51.409285,0.11057399999999999,2019-03-24 14:10:00+00:00,Bromley,Slight,1
350935,51.564334,-0.152973,2019-03-24 13:08:00+00:00,Camden,Slight,1
350943,51.504291,-0.14785099999999998,2019-03-23 18:30:00+00:00,City of Westminster,Slight,1
350951,51.588043,-0.11317899999999999,2019-03-25 07:20:00+00:00,Haringey,Slight,1
350955,51.599857,-0.079233,2019-03-25 08:40:00+00:00,Haringey,Slight,1
350962,51.50139,-0.076028,2019-03-25 08:59:00+00:00,Southwark,Slight,1
362645,51.48028,-0.18575000000000003,2019-09-12 07:08:00+00:00,Kensington and Chelsea,Slight,1
362648,51.543312,-0.29506699999999997,2019-09-12 07:15:00+00:00,Brent,Slight,1
362653,51.481225,-0.138157,2019-09-12 19:25:00+00:00,Wandsworth,Serious,1
362655,51.465391,-0.018182999999999998,2019-09-10 07:50:00+00:00,Lewisham,Slight,1
362659,51.563968,-0.007536999999999999,2019-09-12 19:12:00+00:00,Waltham Forest,Slight,1
362661,51.423015,-0.063197,2019-09-12 19:11:00+00:00,Bromley,Slight,1
362684,51.511101,-0.014442,2019-09-13 08:00:00+00:00,Tower Hamlets,Slight,1
362686,51.571427,-0.434204,2019-09-13 08:40:00+00:00,Hillingdon,Slight,1
362689,51.415236,-0.15398399999999998,2019-09-12 17:56:00+00:00,Merton,Slight,1
362691,51.515447,-0.140755,2019-09-03 08:35:00+00:00,City of Westminster,Slight,1
362692,51.598466,-0.075018,2019-09-13 10:04:00+00:00,Haringey,Slight,1
362693,51.451245,-0.236526,2019-09-13 07:30:00+00:00,Wandsworth,Slight,1
362698,51.533113,-0.137108,2019-09-13 09:30:00+00:00,Camden,Serious,1
362701,51.370268,-0.158293,2019-09-09 08:30:00+00:00,Sutton,Slight,1
362702,51.500404,-0.14937799999999998,2019-09-13 11:00:00+00:00,City of Westminster,Serious,1
362707,51.504354,-0.24368399999999998,2019-09-13 07:00:00+00:00,Hammersmith and Fulham,Slight,1
362708,51.504927,-0.217307,2019-09-13 13:00:00+00:00,Hammersmith and Fulham,Slight,1
362713,51.494397,-0.132362,2019-09-13 08:45:00+00:00,City of Westminster,Slight,1
362722,51.561295,-0.150715,2019-06-28 19:15:00+00:00,Camden,Slight,1
362728,51.531719,-0.450503,2019-09-13 03:13:00+00:00,Hillingdon,Slight,1
362729,51.366589,-0.084758,2019-09-13 16:15:00+00:00,Croydon,Slight,1
362734,51.423896,-0.172377,2019-09-13 16:30:00+00:00,Wandsworth,Slight,1
362743,51.50647,-0.12254599999999999,2019-09-13 18:55:00+00:00,City of Westminster,Serious,1
350976,51.412275,-0.28033199999999997,2019-03-25 15:10:00+00:00,Kingston,Slight,1
350981,51.442692,-0.149567,2019-03-24 14:50:00+00:00,Wandsworth,Serious,1
